1754596582058,226,02_Search_URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 01_ SEARCH - Ultimate Thread Group 1-51,,true,,4081,923,21,33,null,0,2014,0
1754596584070,226,02-Search,200,,Octoperf - 01_ SEARCH - Ultimate Thread Group 1-51,text,true,,4081,923,21,33,https://petstore.octoperf.com/actions/Catalog.action,226,0,0
1754596583093,227,02_03_Select Product ID,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-24,,true,,3820,706,10,33,null,0,1071,0
1754596584162,227,02_03_Select Product ID (Fish),200,,Octoperf - 02_VIEW DETAILS 2-24,text,true,,3820,706,10,33,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=AV-SB-02,227,0,0
1754596581561,853,01_Open_URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 01_ SEARCH - Ultimate Thread Group 1-57,,true,,4986,578,21,33,null,0,2074,654
1754596583635,853,01-Open,200,,Octoperf - 01_ SEARCH - Ultimate Thread Group 1-57,text,true,,4986,578,21,33,https://petstore.octoperf.com/actions/Catalog.action,852,0,654
1754596581613,866,01_Open_URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 01_ SEARCH - Ultimate Thread Group 1-46,,true,,5664,525,21,33,null,0,2020,662
1754596583632,866,01-Open,200,,Octoperf - 01_ SEARCH - Ultimate Thread Group 1-46,text,true,,5664,525,21,33,https://petstore.octoperf.com/actions/Catalog.action,866,0,662
1754596583579,207,02_02_Select_Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-27,,true,,3666,675,10,34,null,0,1005,0
1754596584582,207,02_02_Select_Category,200,,Octoperf - 02_VIEW DETAILS 2-27,text,true,,3666,675,10,34,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=6264F7F7FE924C89737477BCA65AA6ED?viewCategory=&categoryId=BIRDS,207,0,0
1754596583941,833,02_01_Enter Store,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 02_VIEW DETAILS 2-21,,true,,5664,525,10,34,null,0,20,632
1754596583958,833,02_01_Enter Store,200,,Octoperf - 02_VIEW DETAILS 2-21,text,true,,5664,525,10,34,https://petstore.octoperf.com/actions/Catalog.action,832,0,632
1754596582592,273,02_Search_URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Octoperf - 01_ SEARCH - Ultimate Thread Group 1-50,,true,,3754,922,22,34,null,0,2024,0
